ubigeo,departamento,provincia,distrito,IASE_base,IASE_alt,clase_base,clase_alt,rank_base,rank_alt,rank_change,clase_change
120806,JUNIN,YAULI,PACCHA,0.28289872847035114,0.42037983873727275,Bajo,Medio,729,707,22,True
040606,AREQUIPA,CONDESUYOS,RIO GRANDE,0.2824271841407854,0.4117360143064162,Bajo,Medio,730,741,-11,True
090615,HUANCAVELICA,HUAYTARA,SANTO DOMINGO DE CAPILLAS,0.28240912875792756,0.41567718520038344,Bajo,Medio,731,728,3,True
040402,AREQUIPA,CASTILLA,ANDAGUA,0.28231814351923357,0.4155407073423425,Bajo,Medio,732,729,3,True
040401,AREQUIPA,CASTILLA,APLAO,0.28230508028628704,0.41481595559551293,Bajo,Medio,733,732,1,True
080708,CUSCO,CHUMBIVILCAS,VELILLE,0.28223567391455795,0.415417002935329,Bajo,Medio,734,730,4,True
211208,PUNO,SANDIA,YANAHUAYA,0.28195962323534646,0.41897118088476576,Bajo,Medio,735,714,21,True
120909,JUNIN,CHUPACA,YANACANCHA,0.2816756540995392,0.41457697321280096,Bajo,Medio,736,733,3,True
210505,PUNO,EL COLLAO,CONDURIRI,0.2815391703922001,0.41437224765179226,Bajo,Medio,737,734,3,True
040313,AREQUIPA,CARAVELI,YAUCA,0.2812701383652135,0.41793007704953833,Bajo,Medio,738,715,23,True
210215,PUNO,AZANGARO,TIRAPATA,0.2812459440176503,0.41790066205822146,Bajo,Medio,739,716,23,True
040119,AREQUIPA,AREQUIPA,SAN JUAN DE TARUCANI,0.2810880301191395,0.40179077533743945,Bajo,Medio,740,767,-27,True
040305,AREQUIPA,CARAVELI,BELLA UNION,0.2809138346599182,0.41738686954428716,Bajo,Medio,741,720,21,True
080808,CUSCO,ESPINAR,ALTO PICHIGUA,0.28078534662303994,0.417209765966306,Bajo,Medio,742,721,21,True
040307,AREQUIPA,CARAVELI,CHALA,0.28060879181659687,0.4169449337566413,Bajo,Medio,743,722,21,True
081204,CUSCO,QUISPICANCHI,CCARHUAYO,0.28054255967817204,0.41684558554900414,Bajo,Medio,744,723,21,True
040804,AREQUIPA,LA UNION,HUAYNACOTAS,0.2804283481093121,0.4087377602592063,Bajo,Medio,745,753,-8,True
050617,AYACUCHO,LUCANAS,SAN PEDRO,0.2797029939148264,0.4116179829357317,Bajo,Medio,746,743,3,True
050609,AYACUCHO,LUCANAS,LEONCIO PRADO,0.27966412943188756,0.40362317827481553,Bajo,Medio,747,762,-15,True
050614,AYACUCHO,LUCANAS,SAISA,0.2794107131180075,0.41514781570875736,Bajo,Medio,748,731,17,True
120804,JUNIN,YAULI,MARCAPOMACOCHA,0.2791383077948613,0.4107709537557841,Bajo,Medio,749,745,4,True
210707,PUNO,LAMPA,PARATIA,0.2791225641892735,0.4107473383474023,Bajo,Medio,750,746,4,True
040507,AREQUIPA,CAYLLOMA,HUAMBO,0.2784914678575318,0.41376894781804374,Bajo,Medio,751,736,15,True
210309,PUNO,CARABAYA,SAN GABAN,0.2782222784808999,0.41332703026839557,Bajo,Medio,752,737,15,True
080505,CUSCO,CANAS,LAYO,0.27818005428221554,0.4133018274550694,Bajo,Medio,753,738,15,True
120810,JUNIN,YAULI,YAULI,0.27812444274410464,0.413218410147903,Bajo,Medio,754,739,15,True
230201,TACNA,CANDARAVE,CANDARAVE,0.27794234113618477,0.4010404958312613,Bajo,Medio,755,768,-13,True
230301,TACNA,JORGE BASADRE,LOCUMBA,0.2778717630147814,0.4049028826174102,Bajo,Medio,756,758,-2,True
211206,PUNO,SANDIA,QUIACA,0.2777864097638379,0.4127113606775029,Bajo,Medio,757,740,17,True
120801,JUNIN,YAULI,LA OROYA,0.27765213145666906,0.40854168924849565,Bajo,Medio,758,755,3,True
050611,AYACUCHO,LUCANAS,LUCANAS,0.2766391216897342,0.39908566666158546,Bajo,Bajo,759,772,-13,False
211103,PUNO,SAN ROMAN,CABANILLAS,0.2766080288980488,0.39903902747405734,Bajo,Bajo,760,774,-14,False
040512,AREQUIPA,CAYLLOMA,MACA,0.2765931527039172,0.4109214750876219,Bajo,Medio,761,744,17,True
120128,JUNIN,HUANCAYO,QUILCAS,0.27630001527806203,0.4104817689488391,Bajo,Medio,762,747,15,True
150501,LIMA,CAÃETE,SAN VICENTE DE CAÃETE,0.27608894817904256,0.3995148025621871,Bajo,Bajo,763,769,-6,False
210804,PUNO,MELGAR,LLALLI,0.2757404841154044,0.40964247220485267,Bajo,Medio,764,748,16,True
180206,MOQUEGUA,GENERAL SANCHEZ CERRO,LLOQUE,0.27569887469428056,0.4095800580731669,Bajo,Medio,765,749,16,True
090605,HUANCAVELICA,HUAYTARA,LARAMARCA,0.275467778412622,0.40923341365067906,Bajo,Medio,766,751,15,True
211205,PUNO,SANDIA,PHARA,0.2754375706183146,0.40918810195921795,Bajo,Medio,767,752,15,True
080804,CUSCO,ESPINAR,OCORURO,0.2750487562732346,0.408604880441598,Bajo,Medio,768,754,14,True
081210,CUSCO,QUISPICANCHI,OCONGATE,0.27480795602172753,0.40427542609608336,Bajo,Medio,769,760,9,True
230202,TACNA,CANDARAVE,CAIRANI,0.2743062887252039,0.40352292515129795,Bajo,Medio,770,763,7,True
210802,PUNO,MELGAR,ANTAUTA,0.2742880843167759,0.403495618538656,Bajo,Medio,771,764,7,True
050911,AYACUCHO,SUCRE,SORAS,0.27413366399051514,0.40722474034839734,Bajo,Medio,772,757,15,True
080803,CUSCO,ESPINAR,COPORAQUE,0.2736283550289166,0.398537770638613,Bajo,Bajo,773,776,-3,False
040518,AREQUIPA,CAYLLOMA,TUTI,0.272026319321008,0.40407122501325804,Bajo,Medio,774,761,13,True
040513,AREQUIPA,CAYLLOMA,MADRIGAL,0.2715641088739616,0.4033779093426884,Bajo,Medio,775,765,10,True
211005,PUNO,SAN ANTONIO DE PUTINA,SINA,0.2712056570048737,0.4028402315390566,Bajo,Medio,776,766,10,True
050603,AYACUCHO,LUCANAS,CABANA,0.27107067403275575,0.3986695031126257,Bajo,Bajo,777,775,2,False
050705,AYACUCHO,PARINACOCHAS,PULLO,0.2701251941840464,0.38931477540305376,Bajo,Bajo,778,792,-14,False
180202,MOQUEGUA,GENERAL SANCHEZ CERRO,CHOJATA,0.2699700875731748,0.3930503694550004,Bajo,Bajo,779,783,-4,False
210208,PUNO,AZANGARO,MUÃANI,0.2694551076103591,0.3962461534790308,Bajo,Bajo,780,780,0,False
050511,AYACUCHO,LA MAR,ORONCCOY,0.26892981307092084,0.39942646563812734,Bajo,Bajo,781,770,11,False
050604,AYACUCHO,LUCANAS,CARMEN SALCEDO,0.2688663597384295,0.39933128563939024,Bajo,Bajo,782,771,11,False
210113,PUNO,PUNO,SAN ANTONIO,0.2686858841728566,0.3990605722910309,Bajo,Bajo,783,773,10,False
040517,AREQUIPA,CAYLLOMA,TISCO,0.2685902682460149,0.3909806404642605,Bajo,Bajo,784,789,-5,False
120807,JUNIN,YAULI,SANTA BARBARA DE CARHUACAYAN,0.268320141050707,0.39851195760780656,Bajo,Bajo,785,777,8,False
210709,PUNO,LAMPA,SANTA LUCIA,0.26822105173474337,0.3904268156973532,Bajo,Bajo,786,790,-4,False
170203,MADRE DE DIOS,MANU,MADRE DE DIOS,0.26797880739703583,0.38609519522253793,Bajo,Bajo,787,799,-12,False
050908,AYACUCHO,SUCRE,SAN PEDRO DE LARCAY,0.26746852532874854,0.39723453402486886,Bajo,Bajo,788,778,10,False
210302,PUNO,CARABAYA,AJOYANI,0.2674612960329392,0.3972211895247811,Bajo,Bajo,789,779,10,False
230303,TACNA,JORGE BASADRE,ITE,0.266620193979591,0.3919937830328787,Bajo,Bajo,790,784,6,False
250203,UCAYALI,ATALAYA,TAHUANIA,0.2665109731098911,0.37992518982356677,Bajo,Bajo,791,812,-21,False
040204,AREQUIPA,CAMANA,MARISCAL CACERES,0.2661766821138215,0.3913285152342244,Bajo,Bajo,792,787,5,False
040508,AREQUIPA,CAYLLOMA,HUANCA,0.2661689275796524,0.3952851374012246,Bajo,Bajo,793,781,12,False
170201,MADRE DE DIOS,MANU,MANU,0.26579756072081273,0.3828233252082032,Bajo,Bajo,794,805,-11,False
050602,AYACUCHO,LUCANAS,AUCARA,0.2653221647246368,0.3781419772456854,Bajo,Bajo,795,814,-19,False
050703,AYACUCHO,PARINACOCHAS,CORONEL CASTAÃEDA,0.2649464819296376,0.38948321495794846,Bajo,Bajo,796,791,5,False
040409,AREQUIPA,CASTILLA,ORCOPAMPA,0.26486608766346115,0.39333087752693774,Bajo,Bajo,797,782,15,False
080606,CUSCO,CANCHIS,SAN PABLO,0.2647441232311129,0.3891796769101614,Bajo,Bajo,798,793,5,False
211001,PUNO,SAN ANTONIO DE PUTINA,PUTINA,0.2646809587518496,0.38908493019126644,Bajo,Bajo,799,794,5,False
040128,AREQUIPA,AREQUIPA,YURA,0.2643794447279434,0.3846644051871532,Bajo,Bajo,800,803,-3,False
040515,AREQUIPA,CAYLLOMA,SIBAYO,0.2637559247514533,0.39166563315892605,Bajo,Bajo,801,786,15,False
040805,AREQUIPA,LA UNION,PAMPAMARCA,0.26349199436806786,0.39126973758384787,Bajo,Bajo,802,788,14,False
180205,MOQUEGUA,GENERAL SANCHEZ CERRO,LA CAPILLA,0.2632510267571257,0.3869400321991806,Bajo,Bajo,803,798,5,False
081209,CUSCO,QUISPICANCHI,MARCAPATA,0.2625405699280265,0.3858743469555318,Bajo,Bajo,804,800,4,False
050608,AYACUCHO,LUCANAS,LARAMATE,0.26209852696726715,0.38521128251439285,Bajo,Bajo,805,802,3,False
090403,HUANCAVELICA,CASTROVIRREYNA,AURAHUA,0.2615640933132945,0.38837788600168777,Bajo,Bajo,806,795,11,False
040309,AREQUIPA,CARAVELI,HUANUHUANU,0.2615490590629274,0.38835533462613714,Bajo,Bajo,807,796,11,False
050806,AYACUCHO,PAUCAR DEL SARA SARA,OYOLO,0.2612887612542473,0.38796488791311706,Bajo,Bajo,808,797,11,False
040808,AREQUIPA,LA UNION,SAYLA,0.26116297240308584,0.3917444586046288,Bajo,Bajo,809,785,24,False
090411,HUANCAVELICA,CASTROVIRREYNA,SANTA ANA,0.26115043943554306,0.3837891512168067,Bajo,Bajo,810,804,6,False
030403,APURIMAC,AYMARAES,CARAYBAMBA,0.26028528380102334,0.38522314660644036,Bajo,Bajo,811,801,10,False
081103,CUSCO,PAUCARTAMBO,CHALLABAMBA,0.2596276609637495,0.3815049835091163,Bajo,Bajo,812,807,5,False
180102,MOQUEGUA,MARISCAL NIETO,CARUMAS,0.2584376132097579,0.371783403941621,Bajo,Bajo,813,820,-7,False
021801,ANCASH,SANTA,CHIMBOTE,0.25803578597825316,0.19352683948368987,Bajo,Muy bajo,814,871,-57,True
250204,UCAYALI,ATALAYA,YURUA,0.25792777581451626,0.3749869018170125,Bajo,Bajo,815,817,-2,False
180106,MOQUEGUA,MARISCAL NIETO,TORATA,0.2576017855620323,0.3784661704065405,Bajo,Bajo,816,813,3,False
211004,PUNO,SAN ANTONIO DE PUTINA,QUILCAPUNCU,0.2575055969556396,0.38229014146520546,Bajo,Bajo,817,806,11,False
040312,AREQUIPA,CARAVELI,QUICACHA,0.2568929028791243,0.38137110035043253,Bajo,Bajo,818,808,10,False
210401,PUNO,CHUCUITO,JULI,0.2564520972637985,0.38024666385919864,Bajo,Bajo,819,809,10,False
050303,AYACUCHO,HUANCA SANCOS,SACSAMARCA,0.2563590778990561,0.37660210891207624,Bajo,Bajo,820,815,5,False
080807,CUSCO,ESPINAR,SUYCKUTAMBO,0.2560356035406716,0.38008515134275345,Bajo,Bajo,821,810,11,False
090118,HUANCAVELICA,HUANCAVELICA,ASCENSION,0.25598204485284326,0.3684367433837061,Bajo,Bajo,822,825,-3,False
080805,CUSCO,ESPINAR,PALLPATA,0.25594890560339706,0.37995510443684166,Bajo,Bajo,823,811,12,False
050304,AYACUCHO,HUANCA SANCOS,SANTIAGO DE LUCANAMARCA,0.2549752398985921,0.3705580979431263,Bajo,Bajo,824,821,3,False
120405,JUNIN,JAUJA,CANCHAYLLO,0.2531092201224535,0.37569557621542626,Bajo,Bajo,825,816,9,False
090616,HUANCAVELICA,HUAYTARA,TAMBO,0.2519678077926075,0.37398345772065733,Bajo,Bajo,826,818,8,False
081106,CUSCO,PAUCARTAMBO,KOSÃIPATA,0.2517153311885776,0.36963648884635847,Bajo,Bajo,827,823,4,False
040207,AREQUIPA,CAMANA,QUILCA,0.2512598947546996,0.37292158816379545,Bajo,Bajo,828,819,9,False
040514,AREQUIPA,CAYLLOMA,SAN ANTONIO DE CHUCA,0.25075144613345624,0.3681906612636764,Bajo,Bajo,829,826,3,False
080602,CUSCO,CANCHIS,CHECACUPE,0.24959558273451402,0.3664568661652631,Bajo,Bajo,830,827,3,False
230403,TACNA,TARATA,ESTIQUE,0.24933462673956436,0.37003368614109255,Bajo,Bajo,831,822,9,False
040505,AREQUIPA,CAYLLOMA,CAYLLOMA,0.2491079913024289,0.36572547901713537,Bajo,Bajo,832,828,4,False
040603,AREQUIPA,CONDESUYOS,CAYARANI,0.2486055998373381,0.3649718918194992,Bajo,Bajo,833,829,4,False
080802,CUSCO,ESPINAR,CONDOROMA,0.2483541579885276,0.36856298301453744,Bajo,Bajo,834,824,10,False
210406,PUNO,CHUCUITO,POMATA,0.24565203638139155,0.36450980060383337,Bajo,Bajo,835,830,5,False
040311,AREQUIPA,CARAVELI,LOMAS,0.2403203843340138,0.35651107225457984,Bajo,Bajo,836,831,5,False
081203,CUSCO,QUISPICANCHI,CAMANTI,0.23991613653801247,0.35590595083876475,Bajo,Bajo,837,833,4,False
040706,AREQUIPA,ISLAY,PUNTA DE BOMBON,0.2378939005547709,0.35273381598515685,Bajo,Bajo,838,834,4,False
180302,MOQUEGUA,ILO,EL ALGARROBAL,0.23749853494207676,0.35624780241311516,Bajo,Bajo,839,832,7,False
040404,AREQUIPA,CASTILLA,CHACHAS,0.2374108009184075,0.3521479474093573,Bajo,Bajo,840,835,5,False
040519,AREQUIPA,CAYLLOMA,YANQUE,0.23584578089414682,0.34583216340471234,Bajo,Bajo,841,836,5,False
211203,PUNO,SANDIA,LIMBANI,0.23484861599650037,0.3443364160582426,Bajo,Bajo,842,837,5,False
040303,AREQUIPA,CARAVELI,ATICO,0.23000095170305376,0.3410331735863267,Bajo,Bajo,843,838,5,False
080605,CUSCO,CANCHIS,PITUMARCA,0.22972874138958962,0.34062485811613047,Bajo,Bajo,844,839,5,False
040302,AREQUIPA,CARAVELI,ACARI,0.2294706759539584,0.3396457532411881,Bajo,Bajo,845,840,5,False
120108,JUNIN,HUANCAYO,CHONGOS ALTO,0.22647044327898697,0.33573741095022647,Bajo,Bajo,846,841,5,False
230408,TACNA,TARATA,TICACO,0.22525060001841332,0.333907646059366,Bajo,Bajo,847,842,5,False
040809,AREQUIPA,LA UNION,TAURIA,0.22200200525868113,0.33300300788802173,Bajo,Bajo,848,843,5,False
110304,ICA,NASCA,MARCONA,0.21967981364412376,0.30940063087351316,Bajo,Bajo,849,849,0,False
250202,UCAYALI,ATALAYA,SEPAHUA,0.2175547584717799,0.310459121834654,Bajo,Bajo,850,848,2,False
040502,AREQUIPA,CAYLLOMA,ACHOMA,0.21677719558859282,0.32119753941463525,Bajo,Bajo,851,845,6,False
040803,AREQUIPA,LA UNION,CHARCANA,0.21150936787057362,0.3172640518058604,Bajo,Bajo,852,846,6,False
050618,AYACUCHO,LUCANAS,SAN PEDRO DE PALCO,0.21118486404088382,0.30884078812481786,Bajo,Bajo,853,850,3,False
040516,AREQUIPA,CAYLLOMA,TAPAY,0.21105643501772706,0.3126163985583366,Bajo,Bajo,854,847,7,False
150143,LIMA,LIMA,VILLA MARIA DEL TRIUNFO,0.21018195066920908,0.1576364630019068,Bajo,Muy bajo,855,874,-19,True
040806,AREQUIPA,LA UNION,PUYCA,0.2076893716423874,0.30756580349532714,Bajo,Bajo,856,852,4,False
040504,AREQUIPA,CAYLLOMA,CALLALLI,0.20655146212716174,0.30585893922248863,Bajo,Bajo,857,853,4,False
010205,AMAZONAS,BAGUA,IMAZA,0.20634920634920634,0.15476190476190477,Bajo,Muy bajo,858,875,-17,True
040807,AREQUIPA,LA UNION,QUECHUALLA,0.2051686403645394,0.3077529605468091,Bajo,Bajo,859,851,8,False
040406,AREQUIPA,CASTILLA,CHOCO,0.2044230899854731,0.3026663810099557,Bajo,Bajo,860,854,6,False
090608,HUANCAVELICA,HUAYTARA,QUERCO,0.204023200600521,0.30206654693252755,Bajo,Bajo,861,855,6,False
170202,MADRE DE DIOS,MANU,FITZCARRALD,0.199341615096321,0.29107591470797356,Muy bajo,Bajo,862,857,5,True
170102,MADRE DE DIOS,TAMBOPATA,INAMBARI,0.19908960452195296,0.2906978988464215,Muy bajo,Bajo,863,858,5,True
040510,AREQUIPA,CAYLLOMA,LARI,0.19891918854492868,0.29441052884913904,Muy bajo,Bajo,864,856,8,True
160201,LORETO,ALTO AMAZONAS,YURIMAGUAS,0.19319248268189407,0.14489436201142056,Muy bajo,Muy bajo,865,879,-14,False
150133,LIMA,LIMA,SAN JUAN DE MIRAFLORES,0.1864554942839861,0.13984162071298958,Muy bajo,Muy bajo,866,880,-14,False
060401,CAJAMARCA,CHOTA,CHOTA,0.18314823725527607,0.13736117794145705,Muy bajo,Muy bajo,867,881,-14,False
150110,LIMA,LIMA,COMAS,0.18292821475529628,0.1371961610664722,Muy bajo,Muy bajo,868,882,-14,False
040412,AREQUIPA,CASTILLA,UÃON,0.1780089724229538,0.2670134586344307,Muy bajo,Bajo,869,859,10,True
130101,LA LIBERTAD,TRUJILLO,TRUJILLO,0.17471741959940584,0.13103806469955437,Muy bajo,Muy bajo,870,883,-13,False
210407,PUNO,CHUCUITO,ZEPITA,0.1695597111081395,0.25433956666220925,Muy bajo,Bajo,871,861,10,True
050301,AYACUCHO,HUANCA SANCOS,SANCOS,0.16863706057614525,0.24898733689596392,Muy bajo,Bajo,872,862,10,True
010701,AMAZONAS,UTCUBAMBA,BAGUA GRANDE,0.16649838186880178,0.12487378640160134,Muy bajo,Muy bajo,873,884,-11,False
230406,TACNA,TARATA,SUSAPAYA,0.16558082151321674,0.24043472433331717,Muy bajo,Bajo,874,865,9,True
060701,CAJAMARCA,HUALGAYOC,BAMBAMARCA,0.16537479853817738,0.12403109890363304,Muy bajo,Muy bajo,875,885,-10,False
150108,LIMA,LIMA,CHORRILLOS,0.1646471630943176,0.12348537232073818,Muy bajo,Muy bajo,876,886,-10,False
060101,CAJAMARCA,CAJAMARCA,CAJAMARCA,0.1642367278571334,0.12317754589285004,Muy bajo,Muy bajo,877,887,-10,False
200201,PIURA,AYABACA,AYABACA,0.164021164021164,0.12301587301587301,Muy bajo,Muy bajo,878,888,-10,False
180303,MOQUEGUA,ILO,PACOCHA,0.163197452948148,0.24082792545396803,Muy bajo,Bajo,879,864,15,True
150142,LIMA,LIMA,VILLA EL SALVADOR,0.15745159382618718,0.11808869536964037,Muy bajo,Muy bajo,880,889,-9,False
010101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,0.15720849740919204,0.11790637305689404,Muy bajo,Muy bajo,881,890,-9,False
140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,0.15540082006870867,0.1165506150515315,Muy bajo,Muy bajo,882,891,-9,False
010702,AMAZONAS,UTCUBAMBA,CAJARURO,0.15343915343915343,0.11507936507936507,Muy bajo,Muy bajo,883,892,-9,False
040811,AREQUIPA,LA UNION,TORO,0.15141087324310504,0.22711630986465758,Muy bajo,Bajo,884,867,17,True
150118,LIMA,LIMA,LURIGANCHO,0.1507640741070179,0.11307305558026343,Muy bajo,Muy bajo,885,893,-8,False
190304,PASCO,OXAPAMPA,PALCAZU,0.1481681525991385,0.11112611444935386,Muy bajo,Muy bajo,886,894,-8,False
210405,PUNO,CHUCUITO,PISACOMA,0.14813047093894208,0.22219570640841313,Muy bajo,Bajo,887,868,19,True
210403,PUNO,CHUCUITO,HUACULLANI,0.14299288156747728,0.21448932235121593,Muy bajo,Bajo,888,869,19,True
040408,AREQUIPA,CASTILLA,MACHAGUAY,0.14167951440638565,0.2125192716095785,Muy bajo,Bajo,889,870,19,True
200114,PIURA,PIURA,TAMBO GRANDE,0.13756613756613756,0.10317460317460317,Muy bajo,Muy bajo,890,896,-6,False
200601,PIURA,SULLANA,SULLANA,0.13729308739448495,0.10296981554586371,Muy bajo,Muy bajo,891,897,-6,False
150113,LIMA,LIMA,JESUS MARIA,0.13560195714975154,0.10170146786231365,Muy bajo,Muy bajo,892,898,-6,False
150103,LIMA,LIMA,ATE,0.13375497212150866,0.1003162290911315,Muy bajo,Muy bajo,893,899,-6,False
190201,PASCO,DANIEL ALCIDES CARRION,YANAHUANCA,0.12733837247041435,0.09550377935281076,Muy bajo,Muy bajo,894,900,-6,False
060607,CAJAMARCA,CUTERVO,QUEROCOTILLO,0.12702746996127273,0.09527060247095455,Muy bajo,Muy bajo,895,901,-6,False
060801,CAJAMARCA,JAEN,JAEN,0.12482399026905179,0.09361799270178885,Muy bajo,Muy bajo,896,902,-6,False
220101,SAN MARTIN,MOYOBAMBA,MOYOBAMBA,0.12272202787342405,0.09204152090506804,Muy bajo,Muy bajo,897,903,-6,False
190306,PASCO,OXAPAMPA,PUERTO BERMUDEZ,0.12187982990236491,0.09140987242677369,Muy bajo,Muy bajo,898,904,-6,False
240101,TUMBES,TUMBES,TUMBES,0.12107553719062279,0.0908066528929671,Muy bajo,Muy bajo,899,905,-6,False
150135,LIMA,LIMA,SAN MARTIN DE PORRES,0.12026300190416706,0.09019725142812529,Muy bajo,Muy bajo,900,906,-6,False
160108,LORETO,MAYNAS,PUNCHANA,0.11788566077645397,0.08841424558234048,Muy bajo,Muy bajo,901,907,-6,False
210402,PUNO,CHUCUITO,DESAGUADERO,0.11445959518551396,0.17168939277827094,Muy bajo,Muy bajo,902,872,30,False
010401,AMAZONAS,CONDORCANQUI,NIEVA,0.11202964881908446,0.08402223661431335,Muy bajo,Muy bajo,903,908,-5,False
200304,PIURA,HUANCABAMBA,HUARMACA,0.1111111111111111,0.08333333333333333,Muy bajo,Muy bajo,904,909,-5,False
070102,CALLAO,CALLAO,BELLAVISTA,0.11056471969775179,0.08292353977331385,Muy bajo,Muy bajo,905,910,-5,False
040411,AREQUIPA,CASTILLA,TIPAN,0.10946342169145869,0.16419513253718804,Muy bajo,Muy bajo,906,873,33,False
020105,ANCASH,HUARAZ,INDEPENDENCIA,0.10761967289044563,0.08071475466783422,Muy bajo,Muy bajo,907,911,-4,False
140306,LAMBAYEQUE,LAMBAYEQUE,MORROPE,0.10582010582010581,0.07936507936507936,Muy bajo,Muy bajo,908,912,-4,False
040605,AREQUIPA,CONDESUYOS,IRAY,0.1027101865425375,0.15406527981380624,Muy bajo,Muy bajo,909,876,33,False
040607,AREQUIPA,CONDESUYOS,SALAMANCA,0.10067664357395108,0.15101496536092662,Muy bajo,Muy bajo,910,877,33,False
060904,CAJAMARCA,SAN IGNACIO,LA COIPA,0.10057494406262006,0.07543120804696504,Muy bajo,Muy bajo,911,913,-2,False
060410,CAJAMARCA,CHOTA,LAJAS,0.09843932338437365,0.07382949253828024,Muy bajo,Muy bajo,912,914,-2,False
200104,PIURA,PIURA,CASTILLA,0.098393135858972,0.073794851894229,Muy bajo,Muy bajo,913,915,-2,False
040414,AREQUIPA,CASTILLA,VIRACO,0.09788017725931164,0.14682026588896746,Muy bajo,Muy bajo,914,878,36,False
190206,PASCO,DANIEL ALCIDES CARRION,SANTA ANA DE TUSI,0.095297275072275,0.07147295630420625,Muy bajo,Muy bajo,915,916,-1,False
060602,CAJAMARCA,CUTERVO,CALLAYUC,0.09523809523809523,0.07142857142857142,Muy bajo,Muy bajo,916,917,-1,False
140308,LAMBAYEQUE,LAMBAYEQUE,OLMOS,0.09523809523809523,0.07142857142857142,Muy bajo,Muy bajo,916,917,-1,False
010202,AMAZONAS,BAGUA,ARAMANGO,0.09523809523809523,0.07142857142857142,Muy bajo,Muy bajo,916,917,-1,False
150122,LIMA,LIMA,MIRAFLORES,0.09424393223788588,0.07068294917841442,Muy bajo,Muy bajo,919,920,-1,False
150115,LIMA,LIMA,LA VICTORIA,0.09347942351035539,0.07010956763276655,Muy bajo,Muy bajo,920,921,-1,False
150601,LIMA,HUARAL,HUARAL,0.09229979596386122,0.06922484697289591,Muy bajo,Muy bajo,921,922,-1,False
070106,CALLAO,CALLAO,VENTANILLA,0.0912395600613729,0.06842967004602968,Muy bajo,Muy bajo,922,923,-1,False
100102,HUANUCO,HUANUCO,AMARILIS,0.09026655256191327,0.06769991442143496,Muy bajo,Muy bajo,923,924,-1,False
060614,CAJAMARCA,CUTERVO,SOCOTA,0.08465608465608465,0.06349206349206349,Muy bajo,Muy bajo,924,925,-1,False
160113,LORETO,MAYNAS,SAN JUAN BAUTISTA,0.08465608465608465,0.06349206349206349,Muy bajo,Muy bajo,924,925,-1,False
160202,LORETO,ALTO AMAZONAS,BALSAPUERTO,0.08465608465608465,0.06349206349206349,Muy bajo,Muy bajo,924,925,-1,False
150140,LIMA,LIMA,SANTIAGO DE SURCO,0.08267866055223742,0.062008995414178064,Muy bajo,Muy bajo,927,928,-1,False
150128,LIMA,LIMA,RIMAC,0.08246177367056762,0.06184633025292572,Muy bajo,Muy bajo,928,929,-1,False
060417,CAJAMARCA,CHOTA,TACABAMBA,0.08240609990749397,0.06180457493062047,Muy bajo,Muy bajo,929,930,-1,False
150112,LIMA,LIMA,INDEPENDENCIA,0.08090976168123333,0.060682321260924994,Muy bajo,Muy bajo,930,931,-1,False
060901,CAJAMARCA,SAN IGNACIO,SAN IGNACIO,0.08066286812307802,0.060497151092308514,Muy bajo,Muy bajo,931,932,-1,False
130102,LA LIBERTAD,TRUJILLO,EL PORVENIR,0.0798428576284149,0.05988214322131118,Muy bajo,Muy bajo,932,934,-2,False
060703,CAJAMARCA,HUALGAYOC,HUALGAYOC,0.07936507936507936,0.05952380952380952,Muy bajo,Muy bajo,933,935,-2,False
200101,PIURA,PIURA,PIURA,0.07677619646032617,0.05758214734524463,Muy bajo,Muy bajo,934,936,-2,False
150106,LIMA,LIMA,CARABAYLLO,0.07590198078331688,0.056926485587487655,Muy bajo,Muy bajo,935,938,-3,False
160101,LORETO,MAYNAS,IQUITOS,0.07587881425310253,0.056909110689826896,Muy bajo,Muy bajo,936,939,-3,False
060811,CAJAMARCA,JAEN,SAN JOSE DEL ALTO,0.07421493874979775,0.05566120406234831,Muy bajo,Muy bajo,937,940,-3,False
200604,PIURA,SULLANA,LANCONES,0.07407407407407407,0.05555555555555555,Muy bajo,Muy bajo,938,941,-3,False
200111,PIURA,PIURA,LAS LOMAS,0.07407407407407407,0.05555555555555555,Muy bajo,Muy bajo,938,941,-3,False
060906,CAJAMARCA,SAN IGNACIO,SAN JOSE DE LOURDES,0.07407407407407407,0.05555555555555555,Muy bajo,Muy bajo,938,941,-3,False
020101,ANCASH,HUARAZ,HUARAZ,0.07255908090343752,0.05441931067757814,Muy bajo,Muy bajo,941,945,-4,False
150111,LIMA,LIMA,EL AGUSTINO,0.07210581867693075,0.054079364007698055,Muy bajo,Muy bajo,942,946,-4,False
